,doc_embeddings,labels,text_names
238,"[0.4991801679134369, -1.22206449508667, -2.4187309741973877, -0.05963645875453949, -1.5566420555114746, 0.30267447233200073, 0.4394635558128357, 1.3963322639465332, -1.1964936256408691, 1.1123303174972534, 1.9673306941986084, -0.4745404124259949, 1.4897292852401733, 1.1990818977355957, 1.648882508277893, -1.1852284669876099, 0.3510603904724121, -0.4121808111667633, 1.21205472946167, 0.49660393595695496, 1.8356314897537231, -1.6045079231262207, 0.5954788327217102, 1.6088535785675049, 1.7263795137405396, 0.41133913397789, -0.2447075992822647]",sashimi,7.txt
239,"[-0.011381002143025398, -1.9817516803741455, -0.6400945782661438, -0.5740669369697571, -1.5864994525909424, 0.7680860161781311, 0.6985682249069214, -0.14535199105739594, -1.4635120630264282, -0.6866655945777893, -0.9336596131324768, -1.6485297679901123, 0.1894914209842682, -0.3393699526786804, 0.5466871857643127, 0.624495267868042, -1.280969262123108, -1.2562119960784912, 1.9256558418273926, 0.48289060592651367, 0.728705644607544, -0.22970685362815857, -0.22728832066059113, -1.1702723503112793, 1.7691295146942139, 0.6419112682342529, -0.1705494374036789]",sashimi,8.txt
240,"[0.9804076552391052, -1.350603699684143, -2.339078187942505, 0.2565026581287384, -0.07181453704833984, 1.95681893825531, 0.8690195679664612, -0.4005782902240753, -1.218591332435608, 1.9372230768203735, -0.27472439408302307, 0.4675755202770233, 0.8780516386032104, 0.8564267754554749, 1.649368405342102, 0.40680181980133057, -2.4677486419677734, 1.5762131214141846, -0.303772509098053, 0.8602542281150818, -0.981052815914154, -0.6850743889808655, 0.24592545628547668, -0.31291574239730835, -0.6981534957885742, -0.157396137714386, 0.2587875723838806]",sashimi,9.txt
241,"[-1.470738172531128, -1.2799465656280518, 0.22938548028469086, -0.7486215829849243, -1.3788366317749023, 0.19439025223255157, 1.098783254623413, -1.1518276929855347, 1.2358425855636597, 1.0385222434997559, 0.34717580676078796, 0.8398445248603821, 1.0399905443191528, -2.4201691150665283, 1.2724833488464355, -0.3651498556137085, -0.41558846831321716, -0.9756772518157959, 0.9007865190505981, 2.086597204208374, 1.3866729736328125, -0.6278049945831299, -0.7410131096839905, -0.6935566067695618, 0.49810266494750977, -0.539099931716919, 0.6041837334632874]",steak,1.txt
242,"[-0.7761794924736023, -2.12882399559021, -1.0169085264205933, -1.0661604404449463, -1.027382731437683, -1.474688172340393, 0.26673954725265503, -1.0797035694122314, -0.249627485871315, 0.7234362959861755, 0.9366713166236877, 0.057221297174692154, 1.0200343132019043, -2.618758201599121, 1.8889820575714111, 1.0710700750350952, 0.5459104776382446, -1.143654465675354, 1.227577805519104, 1.486681580543518, 1.0321733951568604, -1.837406873703003, -0.5082389116287231, 0.2809356153011322, -0.13247695565223694, -0.2279738187789917, 0.11459634453058243]",steak,10.txt
243,"[-0.3394206762313843, -0.1912309229373932, -0.9476210474967957, -0.11626388132572174, 0.39936357736587524, 0.1860719621181488, 0.037985991686582565, -1.7558183670043945, 0.9118398427963257, -0.27705737948417664, 0.12792187929153442, -0.33206409215927124, 2.197901725769043, 0.48572051525115967, -0.32349392771720886, -0.611842155456543, -0.5396642088890076, -0.5616202354431152, 0.5121324062347412, 2.0168704986572266, 1.0268629789352417, -2.0401875972747803, -0.7539585828781128, -0.3270520865917206, -0.7107744216918945, -0.7934744358062744, -0.7868599891662598]",steak,11.txt
244,"[-1.449283480644226, -1.440066933631897, -0.6542118191719055, -0.8562914133071899, -0.5120189189910889, -0.19783882796764374, 0.8464718461036682, -0.472551167011261, 0.32655397057533264, 0.8367528319358826, -1.0028904676437378, 1.6140010356903076, 0.6468411684036255, -0.38812458515167236, -0.6394779682159424, 0.7079939246177673, -0.34147825837135315, -1.7535483837127686, 1.393463134765625, -0.15582385659217834, -1.0336859226226807, -0.899303674697876, -0.7221555113792419, -0.8851211667060852, -0.33601728081703186, -1.3257927894592285, -0.2898966372013092]",steak,12.txt
245,"[-1.434481143951416, 0.5345669388771057, -0.7883720993995667, -0.09366820752620697, -0.5419758558273315, -1.3875640630722046, 1.5895054340362549, 0.3347077965736389, -0.10824484378099442, -0.3403785526752472, -0.04731486737728119, 0.05090608820319176, 2.109339475631714, -1.293429970741272, 1.516880989074707, 1.0794403553009033, 0.47867828607559204, -1.5220576524734497, 2.086397171020508, 0.48957985639572144, -1.8330460786819458, -2.0523648262023926, 0.7393654584884644, -0.5346505641937256, -1.4238189458847046, 0.09016108512878418, -0.3541572690010071]",steak,13.txt
246,"[-0.6054810285568237, -0.23422029614448547, -0.2956448793411255, -0.07205487787723541, -1.146864891052246, -1.1317753791809082, -0.2770281732082367, -0.6711817979812622, 1.2451716661453247, 2.435537576675415, -0.8032838106155396, 2.2392263412475586, 0.8077996969223022, -0.2948358356952667, 0.31714046001434326, 2.270836353302002, 0.7584567070007324, 0.11191228032112122, 0.8540776968002319, 0.7524622082710266, 2.008586883544922, -1.3915172815322876, 0.5385217666625977, -0.6056615114212036, 0.5957131385803223, -0.025039581581950188, 0.3289755582809448]",steak,14.txt
247,"[1.5640416145324707, -0.18906982243061066, 0.28136974573135376, -0.9915441870689392, -0.11816280335187912, -0.747822642326355, 0.6466414928436279, -0.012916686944663525, 1.4706302881240845, -0.5662156343460083, -0.6240501999855042, 0.9817436337471008, 1.4748382568359375, -0.4565597176551819, 0.7045639753341675, 0.2645968198776245, -0.3887025713920593, -0.8701227903366089, -0.06833365559577942, -1.883976697921753, 0.8931546807289124, -2.068127393722534, 0.19000579416751862, -0.7636630535125732, 0.12598447501659393, 0.42503654956817627, -1.7030620574951172]",steak,15.txt
248,"[1.2522666454315186, -0.13790537416934967, 0.4034065008163452, -0.5822231769561768, -0.3002501130104065, -0.5171485543251038, 0.18824028968811035, -0.3112300932407379, 1.4106141328811646, -0.5432494878768921, -0.5272762775421143, 1.5516825914382935, 1.238335132598877, -0.4183288514614105, 1.181170105934143, 0.31389397382736206, -0.3737036883831024, 0.04534100368618965, 0.3047257661819458, -1.4953172206878662, 1.121816873550415, -2.00551438331604, -0.47117966413497925, -1.3887908458709717, 0.12317246943712234, 0.27000629901885986, -1.7748360633850098]",steak,16.txt
249,"[0.6267616152763367, -0.2920041084289551, 0.09802356362342834, -0.3044406473636627, -1.5638066530227661, -0.680148184299469, 0.5176345705986023, 0.16651242971420288, 0.5119128227233887, 1.5138821601867676, -1.538060188293457, 0.8965553641319275, -0.6411234736442566, -1.7442518472671509, 1.295024037361145, -1.0206459760665894, -0.49867141246795654, -1.367233157157898, -1.2288603782653809, 1.2058143615722656, 1.0113898515701294, -2.0379302501678467, 1.8973114490509033, -0.19754475355148315, -2.051175355911255, 0.6382918953895569, 0.006071412470191717]",steak,17.txt
250,"[1.1027729511260986, -1.433432936668396, 0.8261136412620544, -1.1527140140533447, 0.08881957828998566, -0.8438142538070679, -0.8871312737464905, -0.6755640506744385, 0.5385909080505371, 0.18932877480983734, -1.734847068786621, 1.9613605737686157, -0.23334158957004547, -0.8530380129814148, 0.6388236880302429, 0.38718414306640625, -1.1878407001495361, -1.55630362033844, 0.05092914029955864, -1.0418589115142822, -0.7849717736244202, -1.520675778388977, 1.1918922662734985, -0.4872410297393799, -1.0633490085601807, -0.4986610412597656, -1.3357219696044922]",steak,18.txt
251,"[-1.123270869255066, -1.7297807931900024, 1.468137502670288, -1.1306312084197998, -1.316888451576233, -0.6148455142974854, 1.1715699434280396, 0.7765913605690002, -1.0255426168441772, 0.6658971309661865, -0.4231874942779541, 0.035593681037425995, 1.293829083442688, 1.1424946784973145, 0.8590919375419617, 0.3647736608982086, -1.491841435432434, -0.7430076003074646, 1.3364834785461426, 1.8837041854858398, -0.2662626802921295, -1.9365814924240112, -0.2381322979927063, 0.3374321460723877, -1.8951047658920288, 0.47009173035621643, -0.7115839123725891]",steak,19.txt
252,"[-1.026172399520874, -2.1670961380004883, -0.837792694568634, -0.7785759568214417, 0.349983274936676, 0.34326300024986267, 0.009231175296008587, -1.0368763208389282, 2.414821147918701, -0.3867722451686859, -1.2128833532333374, 2.045663356781006, 0.8631041646003723, -2.5065674781799316, 1.409353494644165, -0.29626500606536865, 0.6094599962234497, -2.219208002090454, 0.8800062537193298, 0.06227336823940277, -0.06510962545871735, -0.441527783870697, 0.29713329672813416, 0.30954134464263916, -1.0559784173965454, -0.1348228007555008, -0.30947643518447876]",steak,2.txt
253,"[1.4903725385665894, -1.3436768054962158, -1.4807846546173096, -0.5066292881965637, -0.3158862292766571, -1.203910231590271, 1.5577116012573242, 1.0612677335739136, 1.487727403640747, 0.013356843031942844, -2.1217265129089355, 1.446710228919983, -0.4757196307182312, 0.13977938890457153, 0.09881795942783356, -1.5963988304138184, -0.3146452009677887, -1.0238280296325684, 0.6253315806388855, -0.7833763957023621, -0.5867012739181519, -0.9099758267402649, -1.1780396699905396, 0.9788670539855957, -1.5934746265411377, -0.9132696390151978, -2.149994134902954]",steak,20.txt
254,"[-0.06780996918678284, -1.9322518110275269, -0.3759065568447113, 0.2730920612812042, -0.5308224558830261, -1.7981503009796143, 1.5489097833633423, -0.4495789408683777, 1.45548415184021, 1.244838833808899, -1.9501550197601318, 0.7226842045783997, 0.47802937030792236, 0.014912308193743229, -0.8361244797706604, -1.4900453090667725, -1.4900472164154053, 0.3363921642303467, -0.15111376345157623, 1.8674671649932861, 2.293699026107788, -0.6720828413963318, -1.0424644947052002, 0.5512644648551941, -0.8769531846046448, -1.3571889400482178, -0.21252226829528809]",steak,21.txt
255,"[0.5540891289710999, -0.9975393414497375, -0.9917510747909546, -0.17858023941516876, -0.5408436059951782, 0.5270363092422485, 1.2835944890975952, 1.0627505779266357, 1.3535066843032837, 1.8253854513168335, -1.0118582248687744, 2.696143865585327, 0.18084761500358582, 0.4334186315536499, 0.4632626175880432, 0.42428478598594666, 1.2807087898254395, -2.0338551998138428, 0.780978798866272, -1.0571463108062744, -0.23021982610225677, -1.868699550628662, 0.4006829261779785, 0.2901034653186798, -0.8527194857597351, 0.5391853451728821, -0.5484487414360046]",steak,22.txt
256,"[-2.083725929260254, -1.5103472471237183, -0.14662984013557434, -1.0027014017105103, -1.637642741203308, -1.4327739477157593, 0.7928983569145203, -0.5091325044631958, 0.5735335946083069, -0.09224241971969604, 1.0507781505584717, -0.9607108235359192, 1.1677765846252441, -1.0781954526901245, 0.29996737837791443, -0.589998185634613, 0.6717999577522278, 0.008444400504231453, 1.2853600978851318, 2.2131526470184326, -0.2114185392856598, -1.7666246891021729, -0.3413066267967224, -0.21638767421245575, -0.09513165056705475, 0.31778112053871155, -0.04504942148923874]",steak,3.txt
257,"[0.4204881489276886, -1.490577220916748, 0.17451824247837067, -0.6706068515777588, 0.5772063136100769, -1.6114425659179688, -1.2906005382537842, -1.464010238647461, 2.1712348461151123, 0.17065797746181488, 0.4536263048648834, 0.5785078406333923, 1.7609466314315796, -1.2534159421920776, -0.10200539231300354, -0.7767580151557922, -0.21411235630512238, -1.0473214387893677, 0.8846508860588074, 0.04065500199794769, -0.2780459523200989, -1.3875092267990112, 0.7608656287193298, 1.1638332605361938, -2.3803224563598633, -0.2628713548183441, 0.10787659138441086]",steak,4.txt
258,"[-0.8272191286087036, -2.0615739822387695, -0.34470218420028687, -1.5928897857666016, -1.4235759973526, 0.5925975441932678, 1.9412845373153687, -0.5214598178863525, 1.8024723529815674, -0.20323233306407928, -0.22499802708625793, -0.5097529292106628, 2.090207576751709, -1.4998102188110352, 1.4717977046966553, -1.1297699213027954, -0.12009537220001221, -1.3124754428863525, 0.678676187992096, 2.6539554595947266, 0.09501855075359344, 0.20777447521686554, 0.30846500396728516, -1.3635313510894775, -1.0526108741760254, 0.5411181449890137, -0.39788493514060974]",steak,5.txt
259,"[-1.6229418516159058, -1.1276074647903442, -0.6346690058708191, -1.4016244411468506, -1.6231409311294556, 0.5048842430114746, 1.3626025915145874, -0.045013777911663055, -0.3666037917137146, 1.1773148775100708, 0.6230280995368958, 1.8835289478302002, 1.3069531917572021, -1.6858081817626953, 1.1085519790649414, -1.643143892288208, 0.19297946989536285, -0.6233897805213928, 1.416468620300293, 1.9686294794082642, 0.9403664469718933, -1.8090494871139526, -0.47751304507255554, -0.32367125153541565, 0.46799013018608093, 0.9432567954063416, -0.4595305025577545]",steak,6.txt
260,"[0.025686517357826233, -1.8030389547348022, -1.2082817554473877, -1.7986913919448853, -1.0401047468185425, -1.6941825151443481, 0.4910466969013214, -0.8062782883644104, 0.9774265289306641, 1.4349437952041626, 0.9179450869560242, 1.1642495393753052, 2.6031391620635986, -0.7309610843658447, 0.30378010869026184, -1.0360956192016602, -0.4902077913284302, -0.8918367028236389, 1.9017292261123657, 0.31426021456718445, 0.10192256420850754, 0.11268654465675354, 1.03290855884552, -1.0716595649719238, 0.22926679253578186, -0.9430275559425354, -0.956355631351471]",steak,7.txt
261,"[-1.100327730178833, -2.088933229446411, 0.5541227459907532, -2.1357529163360596, 1.927214503288269, -0.9306849837303162, 0.44911137223243713, 0.4833579659461975, 1.0805718898773193, 0.4491211473941803, -0.7429227232933044, 1.3581067323684692, 1.566335678100586, -2.1846425533294678, 1.4515886306762695, 0.8544325828552246, 0.855095624923706, -0.12564800679683685, 1.7956223487854004, 0.5828649401664734, -0.34822311997413635, -1.2887966632843018, -0.10016818344593048, -1.224402666091919, -0.03894227370619774, -1.0968294143676758, 0.6708516478538513]",steak,8.txt
262,"[-1.193034052848816, -1.5957701206207275, 0.7561576962471008, -1.077802062034607, -0.36073142290115356, -0.2435515969991684, -1.0164843797683716, -0.3171282410621643, 1.2247347831726074, 1.6225954294204712, -0.8340581059455872, 0.19604413211345673, 2.2710773944854736, -1.3535362482070923, -0.6673415303230286, 0.08669163286685944, 0.34756332635879517, -0.5508071780204773, 1.9405789375305176, 0.020800458267331123, 2.2034053802490234, -0.44738009572029114, 0.4799365997314453, 0.5495310425758362, -0.27915871143341064, 0.3623945713043213, 0.4624781906604767]",steak,9.txt
263,"[2.0591492652893066, -1.4609534740447998, -0.9145377278327942, -0.5420472025871277, -0.4126091003417969, 1.331382155418396, 0.4089779555797577, 1.034002423286438, -0.3052630126476288, -0.35443025827407837, -0.3106116056442261, -1.1792973279953003, -1.1715067625045776, -0.3491828143596649, 0.19345812499523163, 0.723577618598938, -2.0113208293914795, 1.7344002723693848, -0.035180360078811646, 0.16138936579227448, 0.4754851758480072, -0.6995571851730347, -0.3896314203739166, -0.10162274539470673, 0.6136918067932129, -1.263142704963684, -0.3040273189544678]",sushi,1.txt
264,"[-0.7611315250396729, -0.6875543594360352, -0.6285754442214966, -2.299086809158325, -1.6526768207550049, -1.1223607063293457, 0.4415116310119629, -0.16652274131774902, 0.04020463675260544, 1.2475740909576416, -1.045440912246704, -0.13512825965881348, -0.5177335739135742, 0.5237095952033997, -0.3948812782764435, -0.22589628398418427, -1.1888797283172607, 0.6996133923530579, 0.5271950960159302, -1.0974584817886353, -0.637024998664856, -1.9545453786849976, -1.2245097160339355, 0.40595194697380066, 0.37156617641448975, -0.061972200870513916, -0.659652829170227]",sushi,10.txt
265,"[0.9770467281341553, -1.730228304862976, -1.1109272241592407, -0.4528716206550598, -0.6404750943183899, -0.2834322452545166, -1.4744693040847778, 0.789440929889679, -1.4716436862945557, -1.1784100532531738, -1.8009097576141357, -0.4735954999923706, -0.7251125574111938, 2.357185125350952, -1.7769842147827148, -1.2754265069961548, -1.3450217247009277, 0.14066192507743835, -0.2651493549346924, -0.46203139424324036, 0.6628624796867371, -1.8783210515975952, -1.794279932975769, 1.0028581619262695, 1.6665384769439697, 1.8142471313476562, -0.2752024531364441]",sushi,11.txt
266,"[0.5273785591125488, -1.0646816492080688, -1.1340863704681396, -1.7059537172317505, -0.8830786943435669, -1.9675626754760742, -0.5626311302185059, 0.21825633943080902, -0.8605272173881531, 0.01902901753783226, -0.431526243686676, -0.5286961793899536, -1.05894136428833, 1.1494581699371338, -0.4129348397254944, 0.8245540261268616, -1.3760097026824951, 1.205728530883789, 0.790519118309021, -1.0759755373001099, 0.821662962436676, -1.9369893074035645, -0.13219405710697174, -0.5945417881011963, -0.18954285979270935, -0.9913650155067444, 0.49935415387153625]",sushi,12.txt
267,"[0.578890860080719, -0.6994638442993164, -1.0649980306625366, -1.1243864297866821, -1.0914469957351685, 0.20367996394634247, 0.5226308107376099, 0.6899270415306091, 0.2793474793434143, -1.0942375659942627, 0.10431366413831711, -0.5836470723152161, -1.2861778736114502, 1.4856315851211548, -0.5961588621139526, -0.15851476788520813, -1.5458892583847046, 0.8395946025848389, 0.528294563293457, -0.03819211199879646, 0.4889526665210724, -0.3349609673023224, -0.5742613673210144, 0.7531415224075317, -0.06517850607633591, -1.094905972480774, 1.8208754062652588]",sushi,13.txt
268,"[-0.1338128000497818, -1.0588467121124268, -0.9917360544204712, -1.727616310119629, -0.08621758222579956, -1.406675100326538, 1.1290019750595093, -0.2067304402589798, -2.127472162246704, -0.37376755475997925, -1.6440411806106567, -0.9015741944313049, -1.2022401094436646, 1.3162860870361328, 0.5221661329269409, 0.8358739614486694, -1.07004976272583, 1.5708428621292114, 0.4879339933395386, -1.245162844657898, -0.05046446993947029, -1.0449036359786987, -0.0033304591197520494, 0.28207939863204956, 0.9670025706291199, -1.0669704675674438, 0.6164036393165588]",sushi,14.txt
269,"[0.20836101472377777, -1.5319257974624634, -1.4089609384536743, -3.1069302558898926, -0.6188809871673584, 0.18917550146579742, -0.09112857282161713, 1.5552451610565186, -1.1540350914001465, 1.4734132289886475, -0.6285768747329712, 0.14645624160766602, 0.2471925914287567, 0.5160264372825623, -0.8358295559883118, 1.1030361652374268, -1.0497827529907227, 1.449920892715454, 0.7686324715614319, 0.16688886284828186, 0.39019766449928284, 1.0582594871520996, -0.8470344543457031, 1.2788861989974976, -0.3226531445980072, 0.6146169304847717, 0.19972757995128632]",sushi,15.txt
270,"[1.6405887603759766, -0.28607043623924255, -2.2474286556243896, -0.8876730799674988, -0.923804521560669, 0.47681647539138794, 1.1580621004104614, -0.25411704182624817, -0.20588813722133636, -1.3295118808746338, -1.4461371898651123, 0.49856340885162354, -1.2875055074691772, 0.3544197082519531, 0.4628937244415283, 1.29042649269104, -1.6985598802566528, 1.0707565546035767, -1.9176981449127197, 1.249947428703308, -0.8921536803245544, -1.0248764753341675, -0.6557883620262146, -0.8939555287361145, 0.47502273321151733, 0.3946508467197418, 0.928171694278717]",sushi,16.txt
271,"[0.20216254889965057, -1.8016395568847656, -1.52260422706604, -1.0069221258163452, -0.5098116397857666, 1.4404559135437012, 0.6333948969841003, 0.8545910120010376, -0.33583691716194153, 1.2626595497131348, 0.30357468128204346, -0.16373860836029053, -0.33235886693000793, 0.6949896812438965, 1.0591909885406494, 1.3904438018798828, -1.0535387992858887, 1.3317960500717163, 0.06365177035331726, -0.930367112159729, 0.15087471902370453, 0.6374149918556213, -0.5270772576332092, -0.2272028774023056, -1.3068320751190186, -0.2142953872680664, 1.2567098140716553]",sushi,17.txt
272,"[2.2841715812683105, -0.06591904908418655, 0.48945340514183044, -1.2017017602920532, -1.8286148309707642, 1.2541815042495728, 1.4119088649749756, -0.021869124844670296, 0.598671555519104, 2.06148099899292, -1.5274056196212769, 0.7870659828186035, -0.9769351482391357, 1.4077422618865967, 0.7343453168869019, 1.393774390220642, -1.1571555137634277, 2.556973457336426, -0.4276713728904724, -1.105804443359375, -0.8369295597076416, 1.1770391464233398, -1.0730692148208618, -0.5166202187538147, 0.5020340085029602, -1.2862948179244995, -0.44935500621795654]",sushi,18.txt
273,"[1.2957799434661865, -1.4228054285049438, -2.1206202507019043, -0.7924402952194214, -1.084952473640442, 0.3262363374233246, 1.202772617340088, 0.8948761224746704, -0.8467587232589722, -0.6649543642997742, 0.9662473201751709, -0.8407050967216492, -0.718936026096344, 0.2837211489677429, 0.28184977173805237, 0.009142449125647545, -0.584773063659668, 1.0574432611465454, 0.23177680373191833, 1.2785885334014893, -0.5977301597595215, 0.5335396528244019, -0.8957544565200806, 0.8040398359298706, 0.36203017830848694, -1.3412567377090454, 1.40604829788208]",sushi,19.txt
274,"[0.9757499098777771, -0.6145582795143127, -0.4093647599220276, -0.6690949201583862, -1.4620810747146606, 0.287942498922348, 0.13341167569160461, -0.45144084095954895, -0.20696084201335907, 0.038251157850027084, -0.20190899074077606, -1.2397185564041138, -0.46965959668159485, 0.2031095176935196, 0.3504464030265808, 0.8488425612449646, -0.8070618510246277, 1.2481203079223633, -0.19517280161380768, -0.07129719853401184, 0.4383412301540375, -0.4460086226463318, -0.8098584413528442, -0.22548934817314148, -0.012650569900870323, -1.376871943473816, -0.019259164109826088]",sushi,2.txt
275,"[2.270179271697998, -0.882965624332428, -2.104261636734009, -0.4957802891731262, 0.31216269731521606, 0.6847903728485107, 1.9353052377700806, 1.0955957174301147, -0.8790537714958191, -0.3474540114402771, -0.3463762700557709, 0.19791480898857117, -0.904712438583374, -0.14047306776046753, 0.45774146914482117, 1.8322367668151855, -1.3882240056991577, 0.768185555934906, -2.3212103843688965, 1.5565431118011475, 0.8998356461524963, -0.5435506701469421, 0.10568439215421677, -1.0804152488708496, -0.5586661100387573, 0.612723171710968, 1.9847995042800903]",sushi,20.txt
276,"[1.5571606159210205, -1.0587369203567505, -0.7626595497131348, -1.2133716344833374, -0.16362197697162628, 0.3882785439491272, 1.5283563137054443, 0.5506054759025574, -0.6045698523521423, -0.9205747842788696, -0.25340718030929565, 0.8770391345024109, -0.6236041188240051, 0.26234468817710876, 0.03538132831454277, 0.1246320828795433, -1.7116888761520386, 1.416387915611267, -1.7126628160476685, 1.7842466831207275, 0.1271824687719345, -1.8918112516403198, -0.839276134967804, -0.6502733826637268, -0.035391051322221756, -1.2955211400985718, 1.800025463104248]",sushi,21.txt
277,"[1.2032350301742554, -1.3484584093093872, -1.4531248807907104, -0.9983803629875183, -0.6709412336349487, 0.40627482533454895, 2.185973644256592, 0.04498244822025299, -1.125517725944519, -1.0584765672683716, 0.2803284525871277, -1.074168086051941, -0.42764273285865784, 0.2023979276418686, 0.5490090250968933, 0.39969590306282043, -0.7771831750869751, 0.6040001511573792, -1.1579817533493042, 1.2233725786209106, 0.28852570056915283, -1.1669435501098633, -0.8789082169532776, -0.03193146362900734, 0.28323572874069214, -0.5095739364624023, 0.9087012410163879]",sushi,22.txt
278,"[0.7676817178726196, -1.4067518711090088, -0.5007157921791077, -2.3545353412628174, -1.1417036056518555, -0.6922267079353333, -0.38203632831573486, 1.1782408952713013, 0.30851778388023376, -0.5265790224075317, -0.076886847615242, -0.5750055909156799, 0.23657383024692535, 0.015599025413393974, -0.4583340585231781, 0.810181200504303, -0.23365795612335205, 0.840377926826477, -0.2562689185142517, 0.6952648758888245, 0.365328848361969, -0.4002380073070526, -0.6703429818153381, -0.1734161078929901, -1.2442784309387207, -0.9131782650947571, 1.043980360031128]",sushi,23.txt
279,"[2.3203554153442383, -0.9959041476249695, -1.176764965057373, -1.0352861881256104, -0.4141373038291931, 1.66507887840271, 0.7476738691329956, 0.9600254893302917, -1.442542314529419, -0.34548869729042053, -0.48798394203186035, -1.0032578706741333, -0.46207576990127563, 0.2909700572490692, 1.1710269451141357, 0.9997536540031433, -1.050315260887146, 2.5201070308685303, 0.03705207258462906, -0.37467923760414124, 0.018291614949703217, -0.07329016178846359, 0.14540919661521912, -0.20168501138687134, 0.29207369685173035, -0.8495327234268188, -0.5561386942863464]",sushi,3.txt
280,"[-0.19752992689609528, 0.4873999059200287, 0.3521394431591034, -2.457671880722046, 0.5061478614807129, 0.9988448619842529, -0.011556876823306084, -0.20718815922737122, 0.39918088912963867, 0.9415083527565002, 0.4156435430049896, -0.9705607891082764, 0.1672258973121643, -0.012589250691235065, 1.48063063621521, 1.2868062257766724, -1.2568728923797607, 2.6615664958953857, -0.4048551023006439, -0.08216468244791031, 0.8597536683082581, 1.331201434135437, -0.7218865156173706, 2.5951669216156006, 1.5001411437988281, -0.5734663009643555, -2.2014098167419434]",sushi,4.txt
281,"[0.308861643075943, -1.1704049110412598, -0.6931238174438477, -1.1791164875030518, -1.037500262260437, -0.13414409756660461, -0.18333986401557922, -0.7298904061317444, -1.8942872285842896, 0.8240899443626404, 0.6835588216781616, -2.0752463340759277, -1.1033289432525635, -0.4429525136947632, 0.3280617296695709, 1.4028128385543823, -1.0594700574874878, 0.9937534332275391, 0.755866289138794, 0.23346447944641113, 1.3023408651351929, -0.7038434743881226, -0.6638056039810181, 0.1014724001288414, -0.45127367973327637, 1.0495356321334839, 1.1517877578735352]",sushi,5.txt
282,"[-0.31542375683784485, 0.4985199570655823, -2.3637285232543945, -0.7821037769317627, -1.2428488731384277, 1.5720365047454834, 1.4011387825012207, 1.5505032539367676, -1.0615098476409912, 1.6438654661178589, -1.7570854425430298, 0.18000324070453644, -0.9587045907974243, 1.0578110218048096, -0.27991965413093567, 0.9096620678901672, -1.2744901180267334, 1.8974459171295166, 0.709119975566864, 0.17225518822669983, 1.966500997543335, 0.26843294501304626, 0.3924598693847656, -0.5402973294258118, -0.5058287382125854, 0.8845514059066772, 1.0304745435714722]",sushi,6.txt
283,"[2.215823173522949, -1.8079705238342285, -2.0813698768615723, -1.7147141695022583, -1.6205974817276, 0.6024618148803711, -1.7831156253814697, 1.1280595064163208, 0.5518639087677002, 1.3391332626342773, -1.3754521608352661, 0.21378102898597717, -0.7941194772720337, -0.3613733649253845, 0.921244204044342, -1.0567355155944824, -1.4805008172988892, -0.47419723868370056, -0.8802411556243896, -1.5057919025421143, 1.184953212738037, 0.5638313889503479, -1.3504574298858643, 0.7075216174125671, 0.3401373326778412, 0.7847347855567932, 0.8620667457580566]",sushi,7.txt
284,"[0.3061535358428955, -0.6598709225654602, -2.2134034633636475, -2.270779848098755, -1.3818050622940063, -0.2746032774448395, 0.09089722484350204, 0.5000057816505432, 0.030482884496450424, 0.4673507809638977, -1.0544822216033936, 0.18814139068126678, -0.1466413289308548, 1.3074209690093994, 0.39165979623794556, 0.15158842504024506, -1.9893457889556885, 0.4977095127105713, 0.3826501965522766, -0.3076711595058441, 1.114043116569519, -0.35810911655426025, -0.895243763923645, 0.39654433727264404, 0.7490246891975403, 0.18801918625831604, 1.530632495880127]",sushi,8.txt
285,"[0.08140668272972107, -0.7020478248596191, -0.6313505172729492, -1.89881432056427, -0.6897943019866943, -1.0959010124206543, 0.7165246605873108, -0.2125793695449829, -0.3906305730342865, -0.4444285035133362, -1.1897410154342651, 0.0009091271786019206, 0.12162650376558304, 1.5907812118530273, -0.6817857027053833, -0.5829558372497559, -1.8005417585372925, 2.3263423442840576, -0.12156210094690323, -1.193425178527832, 0.9092514514923096, -2.196378707885742, -1.243882417678833, 0.8497890830039978, 0.45722565054893494, -0.23996250331401825, 0.5140951871871948]",sushi,9.txt
286,"[1.6704697608947754, 2.553302049636841, -2.4818875789642334, -0.48334938287734985, 1.1140856742858887, -0.49144837260246277, 0.6649656891822815, -0.1679261326789856, 1.965385913848877, -1.1267470121383667, -0.32589417695999146, 0.43507322669029236, 0.6248993873596191, -1.2390722036361694, -0.13799162209033966, -1.3475068807601929, -1.0026006698608398, 0.3819839060306549, -0.2785004675388336, 1.0498156547546387, 0.2516699731349945, -0.6333493590354919, -0.3478837311267853, 1.433722972869873, -0.3996664583683014, -1.0974942445755005, -0.18244054913520813]",tacos,1.txt
287,"[0.45055973529815674, 0.6639202237129211, 1.2727868556976318, -0.8566799759864807, 0.7431620955467224, 2.6735925674438477, -0.807751476764679, 1.314231514930725, -0.13542863726615906, -1.18121337890625, 0.2684444189071655, 0.7404847741127014, 1.258770227432251, 0.35870859026908875, -0.4395145773887634, -0.45352864265441895, -0.49422886967658997, -2.186255693435669, -1.1639485359191895, 2.2723710536956787, -1.4675620794296265, -0.8777769207954407, -1.0011190176010132, 1.4591474533081055, -0.6367542743682861, 0.26536673307418823, -0.9188547134399414]",tacos,10.txt
